HouseID,Title,Location,Price,Gross_Area,Topology
ID1b5r7.html#dff864c24d,"Apartamento à venda em Campo de Ourique, Lisboa",Campo de Ourique,650000,122,T4
ID1b8vY.html#dff864c24d,Apartamento T2 - São Vicente - Vista Rio - Inclui Home St...,São Vicente,399900,64,T2
ID1b78C.html#dff864c24d,Em fase de remodelação (Benfica zona Av. Uruguai),Benfica,489900,101,T3
ID16RU7.html#dff864c24d,T2 para venda em Lisboa - Alure,Misericórdia,1152900,144.41,T2
ID16RTO.html#dff864c24d,Townhouse para venda em Lisboa - Alure,Misericórdia,737620,105.51,T1
ID1b3id.html#dff864c24d,T2 na Ajuda,"Rua José Osório de Oliveira , Ajuda",327500,75,T2
ID1b6Ps.html#dff864c24d,Apartamento,"Rua Prista Monteiro , Carnide",74000,136,T2
ID16xKa.html#dff864c24d,Apartamento T3 com Varanda The One,Areeiro,1155000,NA,T3
ID1b6Pj.html#dff864c24d,Apartamento T2 para venda,São Vicente,185000,96,T2
ID16RUX.html#dff864c24d,T1 para venda em Lisboa - Alure,Misericórdia,776050,97.58,T1
ID1b2au.html#dff864c24d,T2 novo em Campolide com vista desafogada. Junto transportes e comérci,Campolide,270000,64,T2
ID1b1wf.html#dff864c24d,Apartamento em Duplex no Centro da Cidade de Lisboa,Santa Maria Maior,199900,44,T1
ID17FKa.html#dff864c24d,"PF25785, Apartamento T4, Lisboa",Avenidas Novas,1375000,NA,T4
ID17U9q.html#dff864c24d,"PF26613, Apartamento T3, Lisboa",Santa Maria Maior,790000,NA,T3
ID1b1xK.html#81174a20cd,T3 com 80m2 para remodelar ao seu gosto,"Rua António Pereira Carrilho , Arroios",329000,80,T3
ID1b1oE.html#81174a20cd,T2 nas Olaias remodelado com elevador,"Rua Doutor Faria de Vasconcelos , Beato",279000,68,T2
ID1b1nW.html#81174a20cd,Penthouse T1  Buraca fronteira com Benfica,"Rua Camilo Castelo Branco , Santo António",162000,216,T1
ID1aZSZ.html#81174a20cd,T2 Quinta do Bom Nome - Carnide,Carnide,415000,128,T2
ID1b0uv.html#81174a20cd,Apartamento T0 para venda,"Rua Engenheiro Canto Resende , Avenidas Novas",345000,42,T0
ID1aJTT.html#81174a20cd,Apartamento T3 com Varanda The One,Areeiro,1285000,NA,T3
ID16RUZ.html#81174a20cd,T1 para venda em Lisboa - Alure,Misericórdia,765070,98.58,T1
ID1aYH9.html#81174a20cd,Apartamento de Luxo T1 + 1 situado no UPON LISBON,São Domingos de Benfica,650000,77,T1
ID1aYBf.html#81174a20cd,TO BUY * T4+1 | ALVALADE | AV. DA IGREJA,Alvalade,750000,110,T4
ID1aXY5.html#81174a20cd,Apartamento T2 Grão Vasco,Benfica,290000,72,T2
ID1aXQR.html#81174a20cd,Apartamento T4 Olivais,Olivais,270000,NA,T4
ID17FKc.html#81174a20cd,"PF25784, Apartamento T4, Lisboa",Avenidas Novas,2375000,NA,T4
ID17U9d.html#81174a20cd,"PF26620, Apartamento T3, Lisboa",Santa Maria Maior,880000,NA,T3
ID1aVSH.html#81174a20cd,"Apartamento, 3  Suites  Avenida da Liberdade",Santo António,2750000,NA,T3
ID1aVxT.html#81174a20cd,Apartamento T3 em São Domingos de Benfica,São Domingos de Benfica,429900,78.2,T3
ID1aVbO.html#81174a20cd,"Apartamento, 2 quartos, Lisboa, Benfica",Benfica,395000,86.6,T2
ID1aV0a.html#81174a20cd,T3 nos Olivais a 200mt do Centro Comercial Spacio,Olivais,280000,86,T3
ID1aUnV.html#81174a20cd,Vendo T1 Arroios Remodelado,Arroios,489000,68,T1
ID1aTSE.html#81174a20cd,"Apartamento T3, Lisboa (AV. 5 de Outubro)",Avenidas Novas,1200000,NA,T3
ID1aTdc.html#81174a20cd,"Apartamento T2, condomínio Portucalle, Parque das Nações,...",Parque das Nações,649000,125,T2
ID17FKf.html#81174a20cd,"PF25776, Apartamento T4, Lisboa",Avenidas Novas,2425000,NA,T4
ID1aRdk.html#81174a20cd,"STÚDIO (TO) EM SÃO VICENTE, COMPLETAMENTE REMODELADO 63 M²",São Vicente,299900,75.6,T0
ID1aRdg.html#81174a20cd,"APARTAMENTO T2, 3º ANDAR, DUAS FRENTES, 61 m² SÃO VICENTE LISBOA",São Vicente,399900,61.2,T2
ID1aRdd.html#81174a20cd,"APARTAMENTO T2, DUAS FRENTES, 61 m² SÃO VICENTE LISBOA",São Vicente,399900,73.2,T2
ID18u8r.html#5b840a901a,Apartamento T4+2 com excelente vista e garagem,Campolide,1000000,250,T4
ID1aOyz.html#5b840a901a,"Apartamento, 3 quartos, Lisboa, Alcântara",Alcântara,659000,120,T3
ID17FKh.html#5b840a901a,"PF25775, Apartamento T4, Lisboa",Avenidas Novas,2325000,NA,T4
ID1aN1Q.html#5b840a901a,EXCELENTE APARTAMENTO T2 NA AJUDA/ALCANTARA,Ajuda,310000,NA,T2
ID1aL2d.html#5b840a901a,"Apartamento T1 Duplex, no Bairro Alto, Lisboa",Misericórdia,310000,47,T1
ID17FK3.html#5b840a901a,"PF25774, Apartamento T4, Lisboa",Avenidas Novas,2225000,NA,T4
ID1aJTA.html#5b840a901a,Apartamento T3 com Varanda The One,Areeiro,1115000,NA,T3
ID1aIxI.html#5b840a901a,"Apartamento T3 com garagem, nas Laranjeiras, em Lisboa",São Domingos de Benfica,549000,118,T3
ID1acxZ.html#5b840a901a,T3 em Carnide,"Rua Adelaide Cabete , Carnide",429900,77,T3
ID1aHs0.html#5b840a901a,Apartamento T2 Alvalade,"Rua Coronel Bento Roma , Alvalade",400000,70,T2
ID17FK2.html#5b840a901a,"PF25773, Apartamento T4, Lisboa",Avenidas Novas,2125000,NA,T4
ID1aH7V.html#5b840a901a,"Apartamento T1 no Bairro Alto, Lisboa",Misericórdia,305000,47,T1
ID1aH7X.html#5b840a901a,"Apartamento T1 Duplex no Bairro Alto, Lisboa",Misericórdia,310000,53,T1
ID1aH7t.html#5b840a901a,"Apartamento T1 no Bairro Alto, Lisboa",Misericórdia,260000,40,T1
ID19Z2g.html#5b840a901a,Amoreiras Residence,Santo António,1250000,121,T2
ID1aFos.html#5b840a901a,T4 LUX GARDEN,São Domingos de Benfica,1420000,199.8,T4
ID17FKd.html#5b840a901a,"PF25779, Apartamento T4, Lisboa",Avenidas Novas,1975000,NA,T4
ID17FKg.html#5b840a901a,"PF25778, Apartamento T4, Lisboa",Avenidas Novas,1925000,NA,T4
ID1aAmc.html#5b840a901a,Apartamento T1 em São Bento totalmente mobilidado.,Misericórdia,300000,45,T1
ID1azO6.html#5b840a901a,Apartamento T3 para venda,Lumiar,725000,153,T3
ID1azzw.html#5b840a901a,"T1, Carnide, com estacionamento e arrecadação",Carnide,275000,76,T1
ID17FKq.html#5b840a901a,"PF25790, Apartamento T4, Lisboa",Avenidas Novas,1330000,NA,T4
ID19rps.html#5b840a901a,"Apartamento T2 no centro da cidade, Six Gild, na Baixa Po...",Santa Maria Maior,799000,NA,T2
ID19rpu.html#5b840a901a,Apartamento T4 Venda Lisboa,Misericórdia,3600000,NA,T4
ID15x4r.html#d5bc0eb6cf,Apartamento T1 Areeiro Select,Areeiro,490000,NA,T1
ID15x2p.html#d5bc0eb6cf,Apartamento T1 Ribeira Garden,Misericórdia,430000,NA,T1
ID19rrl.html#d5bc0eb6cf,"Apartamento T2 no centro da cidade, Six Gild, na Baixa Po...",Santa Maria Maior,665000,NA,T2
ID19rrm.html#d5bc0eb6cf,"Apartamento T1 com varanda, Promenade, Lisboa",Misericórdia,1125000,NA,T1
ID19rqn.html#d5bc0eb6cf,"Apartamento T2 no centro da cidade, Six Gild, na Baixa Po...",Santa Maria Maior,775000,NA,T2
ID1avn5.html#d5bc0eb6cf,"Apartamento T3 remodelado, mobilado e equipado","Rua Doutor Rafael Duque , Benfica",489900,101,T3
ID17FK9.html#d5bc0eb6cf,"PF25772, Apartamento T4, Lisboa",Avenidas Novas,2525000,NA,T4
ID1aqIJ.html#d5bc0eb6cf,Apartamento T3 na Rotunda do Entreposto - Lisboa,Olivais,285000,NA,T3
ID1aooR.html#d5bc0eb6cf,Apartamento T2 com Varanda The One,Areeiro,800000,NA,T2
ID1anad.html#d5bc0eb6cf,Apartamento renovado 4 ass lug garagem próximo Metro Quin...,Lumiar,519000,128,T3
ID1aeYN.html#d5bc0eb6cf,Apartamento T2 para venda,Lumiar,370000,86,T2
ID17FK7.html#d5bc0eb6cf,"PF25771, Apartamento T4, Lisboa",Avenidas Novas,2125000,NA,T4
ID1ajEg.html#d5bc0eb6cf,Lisboa / Arroios - Apartamento T2 para Venda,Penha de França,475000,100,T2
ID17FK6.html#d5bc0eb6cf,"PF25770, Apartamento T4, Lisboa",Avenidas Novas,2025000,NA,T4
ID17FK4.html#d5bc0eb6cf,"PF25769, Apartamento T4, Lisboa",Avenidas Novas,1950000,NA,T4
ID1adyd.html#d5bc0eb6cf,Apartamento T2 para venda,Marvila,390000,88.7,T2
ID17FK1.html#d5bc0eb6cf,"PF25787, Apartamento T4, Lisboa",Avenidas Novas,1825000,NA,T4
ID19JYm.html#d5bc0eb6cf,Apartamento T2+1 no Beato com pátio,Beato,335000,80,T2
ID19wdN.html#d5bc0eb6cf,TO BUY * T2  | LISBOA | SÃO VICENTE,São Vicente,539000,119,T2
ID19w99.html#d5bc0eb6cf,TO INVEST * HOMEBOAT T1 | LISBOA | PARQUE DAS NAÇÕES,Parque das Nações,139900,32,T1
ID1a4XD.html#d5bc0eb6cf,"Apartamento T3, Restelo",Belém,535000,104,T3
ID1a2L9.html#d5bc0eb6cf,Apartamento T4 Venda Lisboa,Belém,1700000,NA,T4
ID1a2L7.html#d5bc0eb6cf,Apartamento T4 Venda Lisboa,Belém,1825000,NA,T4
ID1a2L6.html#d5bc0eb6cf,Apartamento T4 Venda Lisboa,Belém,1950000,NA,T4
ID1a2L2.html#a693f1bfab,Apartamento T4 Venda Lisboa,Belém,2025000,NA,T4
ID1a2L1.html#a693f1bfab,Apartamento T4 Venda Lisboa,Belém,2125000,NA,T4
ID1a2H4.html#a693f1bfab,APARTAMENTO T3-DUPLEX - OLIVAIS,Olivais,375000,NA,T3
ID19Z1R.html#a693f1bfab,Torre das Amoreiras,Campo de Ourique,1450000,176,T3
ID19Y34.html#a693f1bfab,Rua Artilharia Um - T3 Renovado,Santo António,749000,115,T3
ID19XyF.html#a693f1bfab,T2 Campo de Ourique,Campo de Ourique,350000,60,T2
ID19RBt.html#a693f1bfab,Apartamento T3 com varanda Martinhal Residences,Parque das Nações,2300000,NA,T3
ID19RBn.html#a693f1bfab,Apartamento T3 com varanda Martinhal Residences,Parque das Nações,2200000,NA,T3
ID19OFe.html#a693f1bfab,T4 em Santa Maria Maior,Santa Maria Maior,950000,181,T4
ID19Lme.html#a693f1bfab,Apartamento T2 | Novo | Terraço | Estacionamento | Areeiro,Areeiro,856000,126,T2
ID19HNC.html#a693f1bfab,"Duplex, 1 quarto, Lisboa, Alto Sto Amaro",Alcântara,499000,82,T1
ID19DS3.html#a693f1bfab,"Apartamento T5, Pedrouços, Belém",Belém,2700000,576,T5
ID19rqT.html#a693f1bfab,"Apartamento T2 no centro da cidade, Six Gild, na Baixa Po...",Santa Maria Maior,975000,NA,T2
ID19iTg.html#a693f1bfab,"Apartamento T0 Madalena 88, em Lisboa",Santa Maria Maior,435000,NA,T0
ID19iTj.html#a693f1bfab,Apartamento T2+1 Madalena 88,Santa Maria Maior,885000,NA,T2
ID19iTk.html#a693f1bfab,"Apartamento T3 Madalena 88, em Lisboa",Santa Maria Maior,880000,NA,T3
ID19iTh.html#a693f1bfab,"Apartamento T3 Madalena 88, em Lisboa",Santa Maria Maior,885000,NA,T3
ID19q16.html#a693f1bfab,"T4 - Bairro Azul, Lisboa","Rua Fialho de Almeida , Avenidas Novas",690000,105,T4
ID15x8h.html#a693f1bfab,Apartamento T3 com Piscina Picoas Belair,Arroios,1195000,NA,T3
ID18DuH.html#a693f1bfab,"Apartamento T1 novo no São João da Praça 69, Lisboa",Santa Maria Maior,620000,NA,T1
ID18DuE.html#a693f1bfab,"Apartamento T1 novo no São João da Praça 69, Lisboa",Santa Maria Maior,500000,NA,T1
ID18Duy.html#a693f1bfab,"Apartamento T2 novo no São João da Praça 69, Lisboa",Santa Maria Maior,770000,NA,T2
ID199ZT.html#a693f1bfab,Apartamento T4 para venda,Arroios,470000,110,T4
ID191SP.html#a693f1bfab,T2 com varanda - Unique Moscavide,"Avenida do Atlântico , Parque das Nações",420000,78,T2
ID18Xui.html#1b25ef73f9,"QUATRO EXCELENTES ASSOALHADAS 
 BENFICA - 650 000 € LISB...",São Domingos de Benfica,650000,160.5,T3
ID18UQ5.html#1b25ef73f9,TO INVEST * HOMEBOAT T1 | LISBOA | PARQUE DAS NAÇÕES,Parque das Nações,109900,24,T1
ID18Mcn.html#1b25ef73f9,Apartamento na Praça da Espanha com garagem,Avenidas Novas,479999,NA,T1
ID18FZ6.html#1b25ef73f9,"S. Vicente, T2 remodelado",São Vicente,239500,87,T2
ID18zJG.html#1b25ef73f9,"Apartamento T4 Venda em Avenidas Novas,Lisboa","Avenida Álvaro Pais , Avenidas Novas",585000,NA,T4
ID18upu.html#1b25ef73f9,Apartamento T1 para venda,Misericórdia,209000,31.46,T1
ID18pyr.html#1b25ef73f9,TO BUY * T3 | LISBOA | GRAÇA,São Vicente,995000,228,T3
ID18phc.html#1b25ef73f9,TO BUY * T3 | LISBOA | GRAÇA,São Vicente,970000,198,T3
ID18dRA.html#1b25ef73f9,Duplex T4 remodelado ao Campo Santana com arrecadação e 2...,Arroios,1800000,261,T4
ID18k6L.html#1b25ef73f9,T2 REABILITADO | PREDIO HISTÓRICO | MOURARIA,Santa Maria Maior,505000,68.5,T2
ID18j13.html#1b25ef73f9,Apartamento T5 com Varanda Duke Residences,Avenidas Novas,4500000,NA,T5
ID15x10.html#1b25ef73f9,Apartamento T3+1 Duplex com varanda Martinhal Residences,Parque das Nações,2700000,NA,T3
ID15x6P.html#1b25ef73f9,Apartamento T0 Santa Catarina Unique,Misericórdia,350000,NA,T0
ID15xfG.html#1b25ef73f9,"Apartamento T2, Lx Living, em Lisboa",Campolide,750000,NA,T2
ID14JzZ.html#1b25ef73f9,Apartamento T3+1 Casas de Santos,Estrela,980000,243,T4
ID15vYn.html#1b25ef73f9,Apartamento T4 Ribeira Garden,Misericórdia,1490000,NA,T4
ID15xdn.html#1b25ef73f9,Apartamento T2+1 Lx Living,Campolide,790000,NA,T2
ID182ug.html#1b25ef73f9,Sumptuoso T0 perto da avenida da Liberdade,Santo António,425000,NA,T0
ID15xcj.html#1b25ef73f9,Apartamento T2 Lx Living,Campolide,770000,NA,T2
ID17M37.html#1b25ef73f9,T1 Lisboa São Vicente,São Vicente,210000,NA,T1
ID17KDB.html#1b25ef73f9,Apartamento T4 para venda,São Domingos de Benfica,820000,220.5,T4
ID17eiE.html#1b25ef73f9,Apartamento T1+1 Totalmente Remodelado - Penha de França-Lisboa,Penha de França,355000,57,T2
ID17Ffo.html#1b25ef73f9,T/4 Parque das Nações próximo da Marina,Parque das Nações,795000,183.19,T4
ID15vS6.html#1b25ef73f9,Apartamento T4+1 com Terraço António Enes,Avenidas Novas,2400000,NA,T4
ID15xbI.html#6d1910f6a0,Apartamento T2 Lx Living,Campolide,730000,NA,T2
ID15x0t.html#6d1910f6a0,"Apartamento T3 Madalena 88, em Lisboa",Santa Maria Maior,795000,NA,T3
ID15LUy.html#6d1910f6a0,Apartamento T1 Ourique D'Or,Campo de Ourique,500000,NA,T1
ID15x7f.html#6d1910f6a0,"Apartamento T1 Madalena 88, em Lisboa",Santa Maria Maior,695000,NA,T1
ID16NDp.html#6d1910f6a0,TWIN TOWERS -T4 RENOVADO,Campolide,1300000,301,T4
ID16tpQ.html#6d1910f6a0,"Duplex, 3 quartos, Lisboa, Avenidas Novas",Avenidas Novas,2800000,NA,T3
ID16qGp.html#6d1910f6a0,Apartamento de charme T3 com jardim no Bairro dos Actores,Areeiro,519000,150,T3
ID16jGp.html#6d1910f6a0,Extraordinário apartamento de charme na Junqueira,Alcântara,1700000,NA,T3
ID15x84.html#6d1910f6a0,Apartamento T2 com Jardim Santa Catarina Unique,Misericórdia,997500,NA,T2
ID15O6t.html#6d1910f6a0,Apartamento T1 Ourique D'Or,Campo de Ourique,560000,NA,T1
ID15vPz.html#6d1910f6a0,Apartamento T0+1 com Varanda Santa Catarina Unique,Misericórdia,582750,NA,T0
IDYw7g.html#6d1910f6a0,Apartamento T4 Duplex Expo,Olivais,1700000,280,T4
ID15x1s.html#6d1910f6a0,Apartamento T0+1 com Varanda Santa Catarina Unique,Misericórdia,561750,NA,T0
ID15k2y.html#6d1910f6a0,"Apartamento inserido em prédio totalmente reconstruído, n...",Santa Maria Maior,255000,38,T1
ID15k1V.html#6d1910f6a0,"Apartamento inserido em prédio totalmente reconstruído, n...",Santa Maria Maior,265000,36,T0
ID152ue.html#6d1910f6a0,Apartamento T2 na Baixa de Lisboa,"Rua Santo António da Glória , Santo António",420000,60,T2
ID14RVJ.html#6d1910f6a0,T3 - Largo Marquês do Lavradio,Santa Maria Maior,633150,116.22,T3
ID11X7p.html#6d1910f6a0,Apartamento T3 Duplex com vista rio,São Vicente,365000,80,T3
IDYtvd.html#6d1910f6a0,Vendo T3 Duplex Picoas Saldanha Avenidas Novas,"Rua Viriato , Avenidas Novas",750000,NA,T3
IDLoBj.html#6d1910f6a0,"PF17254, Apartamento T2+1, LISBOA",Santa Maria Maior,485000,NA,T2
IDK1F3.html#6d1910f6a0,"T4 de luxo com vista de jardim, condominio c/ piscina pri...",Belém,1150000,268.15,T4
IDK1DT.html#6d1910f6a0,"T4 de luxo, condomínio c/ piscina, vista total de rio",Belém,2150000,287,T4
IDIiTZ.html#6d1910f6a0,Apartamento T1 Lapa,Estrela,550000,NA,T1
IDI8um.html#6d1910f6a0,T4 Renovado Mobilado Novo,Arroios,499000,NA,T4
ID1aTsD.html#eb8c2f8af9,Apartamento T2+1 na Avenida Visconde de Valmor,"Avenida Visconde de Valmor , Avenidas Novas",540000,112,T2
ID1aStA.html#eb8c2f8af9,Apartamento T2 remodelado e mobilado,"Rua Mato Grosso , São Vicente",320000,80,T2
ID1aNqY.html#eb8c2f8af9,"Apartamento T4 Areeiro, Lisboa","Praça Bernardo Santareno , Areeiro",890000,245,T4
ID1aHa6.html#eb8c2f8af9,T3 REMODELADO COM GARAGEM - AREEIRO,"Praça do Aeroporto , Olivais",560000,125,T3
ID1axKe.html#eb8c2f8af9,Apartamento T2 para venda,Estrela,575000,120,T2
ID19JEw.html#eb8c2f8af9,Excelente T5 - Bairro das Colónias,Arroios,420000,120,T5
ID1aAu8.html#eb8c2f8af9,T3 na Morais Soares à Praça do Chile,"Rua Morais Soares , Penha de França",286500,68,T3
ID1a54s.html#eb8c2f8af9,T1 Santa Clara,Santa Clara,220000,60,T1
ID19gr1.html#eb8c2f8af9,Apartamento no Chiado,"Calçada do Combro , Misericórdia",500000,105,T3
ID1auld.html#eb8c2f8af9,Apartamento T4 para venda,Benfica,349000,123.3,T4
ID1arRs.html#eb8c2f8af9,"Estudio, transformável em T1, na Lapa, com Vista Rio à porta","Rua dos Remédios à Lapa , Estrela",215000,36,T0
ID1akZQ.html#eb8c2f8af9,T3 totalmente remodelado no centro de Benfica,"Rua Doutor Joaquim Manso , Benfica",398000,99,T3
ID1akmB.html#eb8c2f8af9,T1 zona Histórica da cidade (Pena / Torel),"Vila Serra Fernandes - Travessa Pena , Arroios",160000,32,T1
ID1agvc.html#eb8c2f8af9,T2 Lisboa/Campolide  com Logradouro,"Vila Maria - Calçada Quintinha , Campolide",289000,82,T2
ID1ag9b.html#eb8c2f8af9,"Apartamento T2, Alfama","Beco de Penabuquel , Santa Maria Maior",320000,40,T2
ID1aeNf.html#eb8c2f8af9,"Apartamento T2 para venda em Campo Ourique, Lisboa",Campo de Ourique,449900,63,T2
ID1aaCo.html#eb8c2f8af9,"Apartamento T3  (T1 + 2), com logradouro,  em São Domingos de Benfica","Largo Conde de Ottolini , São Domingos de Benfica",297000,90,T3
ID1aawE.html#eb8c2f8af9,T3 Convertido em T2 em Carnide,"Avenida Marechal Teixeira Rebelo , Carnide",320000,94,T3
ID1a7hh.html#eb8c2f8af9,Apartamento T2 em Benfica,"Rua dos Arneiros , Benfica",267500,NA,T2
ID1a5zE.html#eb8c2f8af9,Apartamento T1 para venda,Beato,175000,55,T1
ID1a03c.html#eb8c2f8af9,T2 remodelado (neste momento convertido para T3) na Morais Soares,"Rua Morais Soares , Penha de França",286500,65,T2
ID19ZDn.html#eb8c2f8af9,4 Assolhadas em  Benfica - Charquinho,"Rua Actriz Maria Matos , Benfica",225000,70,T3
ID19TJe.html#eb8c2f8af9,Apartamento junto ao Largo do Rato,"Avenida Álvares Cabral , Campo de Ourique",500000,96,T3
ID19Bvd.html#eb8c2f8af9,Apartamento T1 ALFAMA,"Beco Maquinez , Santa Maria Maior",192000,32,T1
ID19NHn.html#c12c6f1614,T3 com garagem e arrecadação junto à Estrada de Benfica,"Rua Manuel Ferreira de Andrade , São Domingos de Benfica",420000,96,T3
ID19Mbp.html#c12c6f1614,Apartamento T3 para venda,"Rua de Dona Estefânia , Arroios",650000,112,T3
ID19Kkv.html#c12c6f1614,Jazigo Cemitério Alto São João,"Parada Alto de São João , Penha de França",45000,5,T0
ID19DOB.html#c12c6f1614,Apartamento T1 no parque das Nações,"Rua do Zambeze , Parque das Nações",449000,87,T1
ID19eTO.html#c12c6f1614,Apartamento T3 Marvila,"Rua Actriz Palmira Bastos - Bairro das Amendoeiras , Marvila",300000,120,T3
ID19ksg.html#c12c6f1614,Apartamento T1,"Rampa do Mercado , Santa Clara",125000,40,T1
ID19i4X.html#c12c6f1614,Apartamento T1 para venda,"Rua das Taipas , Misericórdia",480000,57,T1
ID19aig.html#c12c6f1614,Apartamento T2 em Campolide,"Alto do Carvalhão , Campolide",275000,80,T2
ID197Rq.html#c12c6f1614,Apartamento T3 em Alcãntara,"Travessa da Tapada , Alcântara",250000,41,T3
ID18H8K.html#c12c6f1614,T3 EM BENFICA NA RUA CAROLINA MICHAELIS C/ ARRECADAÇAO,"Rua José da Purificação Chaves , Benfica",299000,95,T3
ID18ATA.html#c12c6f1614,Apartamento T1+1 com projeto para converter em T3,"Rua Vítor Hugo , Areeiro",375000,104,T2
ID18vgk.html#c12c6f1614,"T2 remodelado na Rua Rui Barbosa, na Graça - vista Rio","Rua Rui Barbosa , São Vicente",345000,65,T2
ID18v3Y.html#c12c6f1614,Apartamento T4 com logradouro no centro de Lisboa,Arroios,435000,139,T4
ID17FTb.html#c12c6f1614,T1 completamente remodelado e equipado,"Calçada de Santana , Arroios",269900,37,T1
ID17ENg.html#c12c6f1614,ESTÚDIO NO CASTELO,"Escadinhas São Crispim , Santa Maria Maior",170000,34,T0
ID17E9K.html#c12c6f1614,T2 - Remodelado,"Rua do Sacramento A Alcântara , Estrela",315000,65,T2
ID17E9E.html#c12c6f1614,Apartamento Chiado,"Rua do Ferragial , Misericórdia",550000,68,T1
ID17B92.html#c12c6f1614,Apartamento T1 para venda,"Travessa Chão do Loureiro , Santa Maria Maior",195000,31,T1
ID17ybn.html#c12c6f1614,Apartamento T2 para Venda,"Calçada da Memória , Ajuda",395000,95,T2
ID17vKt.html#c12c6f1614,T2 NO CHIADO MOBILADO NOVO,"Avenida Marquês de Tomar , Avenidas Novas",850000,86,T2
ID17rqq.html#c12c6f1614,T3 Arroios,"Rua Heróis de Quionga , Penha de França",340000,90,T3
ID17ql9.html#c12c6f1614,VISITAS SUSPENSAS | T1 Penha de França,"Pátio Comendadeiras de Santos - Calçada Cruz da Pedra , Penha de França",190000,40,T1
ID15f5I.html#c12c6f1614,VENDA JUDICIAL - Apartamento T3 I Alvalade,"Rua Joaquim Rocha Cabral - Quinta dos Barros , Alvalade",501500,140,T3
ID11Iyk.html#c12c6f1614,"Apartamento T2 Cais do Sodré, Lisboa","Travessa Ferragial , Misericórdia",400000,61,T2
ID1b5CR.html#c33620b91e,Apartamento T2 para venda,Olivais,299000,55,T2
ID1b5iT.html#c33620b91e,Apartamento T2 no Bairro Azul,Avenidas Novas,550000,134,T2
ID1b85S.html#c33620b91e,"T2 a estrear, Santa Engrácia, S. Vicente, Lisboa.",São Vicente,399900,70,T2
ID1b856.html#c33620b91e,"T2 a estrear, Santa Engrácia, S. Vicente, Lisboa.",São Vicente,399900,70,T2
ID1b3vA.html#c33620b91e,Estúdio T0 para venda,Campo de Ourique,156000,24,T0
ID1b6za.html#c33620b91e,Excelente apartamento T2 Rua dos Douradores,Santa Maria Maior,785000,105,T2
ID13gnf.html#c33620b91e,Apartamento T4,"Travessa das Amoreiras A Arroios , Arroios",352500,117,T4
ID1b4V5.html#c33620b91e,Apartamento T2 para remodelar com Logradouro em Benfica,Benfica,269000,NA,T2
ID1aX4j.html#c33620b91e,T2 completamente remodelado na Luciano Cordeiro,Santo António,495000,NA,T2
ID18QOw.html#c33620b91e,T3 Remodelado com vista Rio e estacionamento,Penha de França,475000,NA,T3
ID17CMy.html#c33620b91e,Excelente T2 na Alta de Lisboa Lago Altear C.1.D,Lumiar,476300,123,T2
ID16zma.html#c33620b91e,Elegante T4 na Alta de Lisboa 5D,Lumiar,770000,214,T4
ID16zlo.html#c33620b91e,Magnífico T3 na Alta de Lisboa 1B,Lumiar,610000,163,T3
ID16zl9.html#c33620b91e,Fantástico T2 na Alta de Lisboa 1D,Lumiar,405000,106,T2
ID1687a.html#c33620b91e,Apartamento T4 em Condomínio Com Piscina,Parque das Nações,3490000,436,T4
ID15rSa.html#c33620b91e,Excelente Apartamento T2 No Lumiar,Lumiar,265000,100,T2
ID1125q.html#c33620b91e,T3 em Duplex de 300 m2 com vista para o Rio Tejo,Parque das Nações,1690000,265.64,T3
IDZUIW.html#c33620b91e,Apartamento T3 Duplex Remodelado em São Vicente,São Vicente,385000,NA,T3
ID1aIjQ.html#c33620b91e,"T1 charmoso na Lapa, em cave luminosa, licenciada","Rua Ricardo Espírito Santo , Estrela",199500,45,T1
ID19cbT.html#c33620b91e,Fantástico Duplex em prédio com elevador na Av Almirante Reis,"Rua Antónia Andrade , Arroios",764500,200,T4
ID18tFX.html#c33620b91e,"T1 para reabilitação no Centro Histórico de Lisboa, junto ao Campo de",São Vicente,130000,20,T1
ID18lRO.html#c33620b91e,Bom investimento T1+1 Duplex na Rua de São Bento,"Rua de São Bento , Estrela",319000,55,T1
ID17E9V.html#c33620b91e,Apartamento T2 Estrela/Lapa - Investimento.,"Rua Conde de Sabugosa , Alvalade",375000,93,T2
ID17E9P.html#c33620b91e,Excelente T2 no Empreendimento Living Mouraria,"Rua do Terreirinho , Santa Maria Maior",505000,100,T2
ID17E9y.html#6c5563e0be,Excelente T1 no Empreendimento Living Mouraria,"Rua do Terreirinho , Santa Maria Maior",310000,66,T1
ID17E9z.html#6c5563e0be,Excelente T1 no Empreendimento Living Mouraria,"Rua do Terreirinho , Santa Maria Maior",420000,89,T1
ID17E9A.html#6c5563e0be,Excelente T2 no Empreendimento Living Mouraria,"Rua do Terreirinho , Santa Maria Maior",500000,101,T2
ID1b7jt.html#6c5563e0be,"Alcântara! T2 duplex, novo com acabamentos de luxo.",Estrela,590000,98,T2
ID1b4uY.html#6c5563e0be,Apartamento T3 - Totalmente Remodelado - São Domingos de ...,São Domingos de Benfica,429900,78.2,T3
ID1b4tH.html#6c5563e0be,Apartamento T2 - Totalmente Remodelado - Benfica,Benfica,329900,64,T2
ID1b45a.html#6c5563e0be,Apartamento T2 para venda,São Vicente,339000,80,T2
ID1b44e.html#6c5563e0be,"Santos-o-Velho Madragoa, Calçada Castelo Picão tornejando...",Estrela,198500,56,T1
ID1b3Y8.html#6c5563e0be,T1 Campo de Ourique,Campo de Ourique,240000,NA,T1
